Date,Company ROC,S&P500 ROC
2023-04-19,-0.00641887761340024,0.005988193161113811
2023-04-18,-0.00935211960868769,8.42690983805877e-05
2023-04-17,0.02894230172039002,-0.000854489519194225
2023-04-14,0.0010261362950444615,-0.0032952622489341504
2023-04-13,0.001628075253256212,0.002073664659441411
2023-04-12,-0.013184034675817385,-0.013089093405503106
2023-04-11,0.002135187896535034,0.0041520523068737224
2023-04-10,0.0003043769404028912,4.1354188044385406e-05
2023-04-06,0.005051119766309716,-0.0009953113657404464
2023-04-05,0.002785346654556512,-0.003566398372990578
2023-04-04,-0.04299257291226378,0.0024985979631609897
2023-04-03,-0.01034765600353344,0.005830772911119979
2023-03-31,-0.011794708320050968,-0.00368521543043231
2023-03-30,-0.010129032258064472,-0.014231094669152922
2023-03-29,-0.0007821156227595942,-0.005682790708887308
2023-03-28,-0.009718870262866148,-0.014037414436131606
2023-03-27,0.009748386246871415,0.0015763243835945212
2023-03-24,-0.004240052185257702,-0.0016442463072129491
2023-03-23,-0.009957418932197905,-0.0056081782089648586
2023-03-22,-0.0005293455965062137,-0.00297564782693561
2023-03-21,0.018801721284342765,0.01673879835883166
2023-03-20,0.0,-0.012815816483241151
2023-03-17,-0.009812203521996172,-0.008839568874392354
2023-03-16,0.010828192676204263,0.011142238734136958
2023-03-15,0.0020775173667466934,-0.01725890521645389
2023-03-14,-0.0027858762552640547,0.007029958889918008
2023-03-13,-0.005587318087317991,-0.01620957588330755
2023-03-10,-0.009473409120606223,0.0015120438279960233
2023-03-09,-0.0024404722643625388,0.014690834391419955
2023-03-08,0.011372652737371057,0.018806514047001892
2023-03-07,0.0073875523012552,-0.0014127951994930303
2023-03-06,0.009539879291323244,0.015565490123450439
2023-03-03,-0.009899717150938493,-0.0006866948959157001
2023-03-02,-0.010193481366056497,-0.015891131348545626
2023-03-01,0.0007871433256805809,-0.007525137037248254
2023-02-28,0.0045225142557514435,0.0047476989807717605
2023-02-27,0.015463917525773226,0.0030452472042649327
2023-02-24,0.0021846687656621694,-0.0030635901406728056
2023-02-23,0.011284221324613649,0.010649774027684406
2023-02-22,0.000316997400621387,-0.005301177166543257
2023-02-21,0.0013943465584991689,0.0015760361272209346
2023-02-17,0.015126582278480927,0.020451099531823683
2023-02-16,-0.013404825737265275,0.002775085613420148
2023-02-15,0.007141051567239607,0.013981529180625007
2023-02-14,0.01675346677542817,-0.0027655064552225407
2023-02-13,0.0043816341644039,0.0002804931863530148
2023-02-10,-0.0036866359447004257,-0.011319022278556903
2023-02-09,-0.004625346901017576,-0.002190453157606865
2023-02-08,0.01369268897149943,0.008908456028727184
2023-02-07,-0.0012835401259092228,0.011204882694085655
2023-02-06,-0.00024479804161561835,-0.012708914955571566
2023-02-03,0.007651811949069539,0.00617840126221392
2023-02-02,0.005649717514124162,0.01046295047011094
2023-02-01,-0.003745318352059953,-0.014486431776646852
2023-01-31,-0.009095318942517585,-0.010344183395680159
2023-01-30,-0.008689266919593609,-0.01443116241861031
2023-01-27,0.03845679012345673,0.013139139076123369
2023-01-26,0.003923200380431532,-0.0024886322293017926
2023-01-25,0.003671028480075816,-0.010887999961037838
2023-01-24,-0.007079228364108245,0.00018175808946595156
2023-01-23,0.0,0.0007120097229592352
2023-01-20,0.0025548095775652477,-0.011741836177301113
2023-01-19,0.004681758919047007,-0.018567140436918792
2023-01-18,0.0013566920309089233,0.007697143776742066
2023-01-17,0.015315739868049145,0.015808621733291135
2023-01-13,0.0062079368763053675,0.0020346224720075774
2023-01-12,0.0032866286109669214,-0.0039809470818954
2023-01-11,0.00505747126436779,-0.0034042771759890122
2023-01-10,0.001601097895699915,-0.012686411526340594
2023-01-09,0.0023978077186573186,-0.006929874876411303
2023-01-06,0.02659756236473395,0.0007682222576701632
2023-01-05,-0.008044382801664291,-0.022330729721639027
2023-01-04,0.00743847874720349,0.011782745173765471
2023-01-03,-0.010769999444845376,-0.007482559777059156
2022-12-30,-0.008642460295190483,0.004016617554103037
2022-12-29,0.005151429380130182,0.0025472142979229067
2022-12-28,-0.0050687091687317285,-0.017161666101444116
2022-12-27,0.004358655043586609,0.012166892132449848
2022-12-23,0.0002818012737416612,0.004066088231213684
2022-12-22,-0.0025354969574035873,-0.0058338687851317815
2022-12-21,0.00367169406315317,0.014663613708522124
2022-12-20,-0.011312471859522846,-0.014650175090283386
2022-12-19,-0.0010815734046792152,-0.0010362634057514567
2022-12-16,0.0010827444723045232,0.00908938881706911
2022-12-15,0.010360334718506415,0.011263197460312954
2022-12-14,0.012789452926925357,0.02555863912195983
2022-12-13,-0.003059635068980769,0.006089583204372841
2022-12-12,-0.007644662686234052,-0.007236909794815337
2022-12-09,-0.011808367071524934,-0.014078268452636086
2022-12-08,0.008307727324456466,0.007403994484716932
2022-12-07,-0.00016930022573364073,-0.0074656271379959895
2022-12-06,-0.0060393971891403355,0.0018658457814074007
2022-12-05,0.0152186257808064,0.014609560897359855
2022-12-02,0.0005593466830741376,0.01822024929225998
2022-12-01,-0.0007826475849730901,0.0011960894088225565
2022-11-30,-0.004140091753384856,0.0008683866591614104
2022-11-29,-0.010730337078651666,-0.030018852772276616
2022-11-28,0.007041853597592192,0.0015944034133039597
