Date,Company ROC,S&P500 ROC
2023-04-19,0.008178672538534042,0.005988193161113811
2023-04-18,-0.0002773444271103626,8.42690983805877e-05
2023-04-17,0.0014911398550473587,-0.000854489519194225
2023-04-14,-0.00921052631578956,-0.0032952622489341504
2023-04-13,0.012930733207520756,0.002073664659441411
2023-04-12,-0.021908639249240844,-0.013089093405503106
2023-04-11,-0.0023281244488342623,0.0041520523068737224
2023-04-10,0.023194144892691733,4.1354188044385406e-05
2023-04-06,0.007636753170462133,-0.0009953113657404464
2023-04-05,-0.02489711934156395,-0.003566398372990578
2023-04-04,0.009988042484349835,0.0024985979631609897
2023-04-03,0.00017410683195212537,0.005830772911119979
2023-03-31,0.0037252376144552906,-0.00368521543043231
2023-03-30,-0.014741588622962192,-0.014231094669152922
2023-03-29,-0.012462594613624433,-0.005682790708887308
2023-03-28,-0.018822858365120577,-0.014037414436131606
2023-03-27,0.004178323583911555,0.0015763243835945212
2023-03-24,0.015160286561979874,-0.0016442463072129491
2023-03-23,-0.010371743236981746,-0.0056081782089648586
2023-03-22,-0.019340200244903853,-0.00297564782693561
2023-03-21,0.005472106944801322,0.01673879835883166
2023-03-20,-0.005661480020454214,-0.012815816483241151
2023-03-17,0.02644822392829588,-0.008839568874392354
2023-03-16,-0.011559245607128862,0.011142238734136958
2023-03-15,-0.03895727733526427,-0.01725890521645389
2023-03-14,-0.01751808318264006,0.007029958889918008
2023-03-13,-0.02634303462556092,-0.01620957588330755
2023-03-10,-0.020990863264020103,0.0015120438279960233
2023-03-09,0.015004626091154067,0.014690834391419955
2023-03-08,0.005469245402663267,0.018806514047001892
2023-03-07,0.001773748521876299,-0.0014127951994930303
2023-03-06,0.010702341137123742,0.015565490123450439
2023-03-03,-0.006150971308444009,-0.0006866948959157001
2023-03-02,-0.016373535978690817,-0.015891131348545626
2023-03-01,-0.01927442156823704,-0.007525137037248254
2023-02-28,0.01279083932269451,0.0047476989807717605
2023-02-27,0.002966883168952005,0.0030452472042649327
2023-02-24,-0.00375759513911096,-0.0030635901406728056
2023-02-23,0.02226948078003375,0.010649774027684406
2023-02-22,-0.012795855084978684,-0.005301177166543257
2023-02-21,0.004612142658343591,0.0015760361272209346
2023-02-17,0.021332172398781078,0.020451099531823683
2023-02-16,0.01584902735797867,0.002775085613420148
2023-02-15,0.0273507533854664,0.013981529180625007
2023-02-14,0.010582207039952558,-0.0027655064552225407
2023-02-13,-0.0031230480949407456,0.0002804931863530148
2023-02-10,-0.030296329057938855,-0.011319022278556903
2023-02-09,0.001976434815659376,-0.002190453157606865
2023-02-08,0.011797283969349873,0.008908456028727184
2023-02-07,0.0031117609567727065,0.011204882694085655
2023-02-06,-0.04032740319928248,-0.012708914955571566
2023-02-03,0.006153366826342801,0.00617840126221392
2023-02-02,0.02419198761370234,0.01046295047011094
2023-02-01,-0.04478458049886629,-0.014486431776646852
2023-01-31,-0.01954500494559841,-0.010344183395680159
2023-01-30,-0.020580283281546322,-0.01443116241861031
2023-01-27,0.02245478142639359,0.013139139076123369
2023-01-26,-0.0006447453255963757,-0.0024886322293017926
2023-01-25,-0.02979838709677414,-0.010887999961037838
2023-01-24,0.005943227629774233,0.00018175808946595156
2023-01-23,0.002231036192364983,0.0007120097229592352
2023-01-20,-0.009728749278588562,-0.011741836177301113
2023-01-19,-0.03451003247023558,-0.018567140436918792
2023-01-18,0.016729185530116826,0.007697143776742066
2023-01-17,0.01925278826173611,0.015808621733291135
2023-01-13,-0.004659871021427104,0.0020346224720075774
2023-01-12,-0.003009655979601216,-0.0039809470818954
2023-01-11,-0.011487987925034509,-0.0034042771759890122
2023-01-10,-0.029350638333969614,-0.012686411526340594
2023-01-09,-0.0075595368145072745,-0.006929874876411303
2023-01-06,-0.009642479746389564,0.0007682222576701632
2023-01-05,-0.011648068287911815,-0.022330729721639027
2023-01-04,0.03054293554046148,0.011782745173765471
2023-01-03,0.04574421649934535,-0.007482559777059156
2022-12-30,0.0010017530678686896,0.004016617554103037
2022-12-29,0.004962054874489191,0.0025472142979229067
2022-12-28,-0.026886851168001286,-0.017161666101444116
2022-12-27,0.010361147827570062,0.012166892132449848
2022-12-23,0.00746961512491552,0.004066088231213684
2022-12-22,-0.0022619695890754915,-0.0058338687851317815
2022-12-21,0.02619757336580045,0.014663613708522124
2022-12-20,-0.01075972671112382,-0.014650175090283386
2022-12-19,-0.00558312655086858,-0.0010362634057514567
2022-12-16,0.017633603659804573,0.00908938881706911
2022-12-15,0.017654992030732737,0.011263197460312954
2022-12-14,0.03297056343118765,0.02555863912195983
2022-12-13,-0.0011663167716352203,0.006089583204372841
2022-12-12,-0.017164876226062685,-0.007236909794815337
2022-12-09,-0.028078095916993402,-0.014078268452636086
2022-12-08,0.008067802135115387,0.007403994484716932
2022-12-07,-0.012247372675828622,-0.0074656271379959895
2022-12-06,0.003069116503662479,0.0018658457814074007
2022-12-05,0.02072454308093988,0.014609560897359855
2022-12-02,0.01926458832933662,0.01822024929225998
2022-12-01,-0.0012940161555956885,0.0011960894088225565
2022-11-30,0.0017668538222937243,0.0008683866591614104
2022-11-29,-0.058046562671474386,-0.030018852772276616
2022-11-28,0.0059501518745057975,0.0015944034133039597
