Date,Company ROC,S&P500 ROC
2023-04-19,0.005880588058805819,0.005988193161113811
2023-04-18,-0.006920002386207699,8.42690983805877e-05
2023-04-17,-0.007448789571694654,-0.000854489519194225
2023-04-14,-0.00012104339405665926,-0.0032952622489341504
2023-04-13,0.0021185158283396543,0.002073664659441411
2023-04-12,-0.032978980430055614,-0.013089093405503106
2023-04-11,0.004372267332917033,0.0041520523068737224
2023-04-10,0.0076492537313432194,4.1354188044385406e-05
2023-04-06,0.016231562056409278,-0.0009953113657404464
2023-04-05,-0.005465808332321181,-0.003566398372990578
2023-04-04,0.01141914997557404,0.0024985979631609897
2023-04-03,0.0032602789349755,0.005830772911119979
2023-03-31,-0.007642775470903183,-0.00368521543043231
2023-03-30,-0.015403274711946585,-0.014231094669152922
2023-03-29,-0.009793052475979325,-0.005682790708887308
2023-03-28,-0.019406605710020553,-0.014037414436131606
2023-03-27,0.003996194100856298,0.0015763243835945212
2023-03-24,0.012446297700277982,-0.0016442463072129491
2023-03-23,-0.008237129485179365,-0.0056081782089648586
2023-03-22,-0.006921286100799058,-0.00297564782693561
2023-03-21,0.009187100044351445,0.01673879835883166
2023-03-20,-0.011803114013058736,-0.012815816483241151
2023-03-17,-0.015247776365946668,-0.008839568874392354
2023-03-16,0.005483870967741899,0.011142238734136958
2023-03-15,-0.018350978504972637,-0.01725890521645389
2023-03-14,-0.00261454997058635,0.007029958889918008
2023-03-13,-0.01389343993708634,-0.01620957588330755
2023-03-10,-0.01309231075961985,0.0015120438279960233
2023-03-09,0.014074074074074096,0.014690834391419955
2023-03-08,0.015140447572880012,0.018806514047001892
2023-03-07,-0.008307712435402697,-0.0014127951994930303
2023-03-06,0.014709762532981651,0.015565490123450439
2023-03-03,-0.018201911200676144,-0.0006866948959157001
2023-03-02,-0.03390054955969016,-0.015891131348545626
2023-03-01,-0.0041121239120005095,-0.007525137037248254
2023-02-28,0.014451861537402754,0.0047476989807717605
2023-02-27,0.0034597381453089406,0.0030452472042649327
2023-02-24,-0.008180097349918737,-0.0030635901406728056
2023-02-23,0.018335491786517603,0.010649774027684406
2023-02-22,-0.0032797858099063524,-0.005301177166543257
2023-02-21,-0.002887650258545476,0.0015760361272209346
2023-02-17,0.02741109913793118,0.020451099531823683
2023-02-16,0.00760406424123236,0.002775085613420148
2023-02-15,0.010539327304664657,0.013981529180625007
2023-02-14,-0.013712740616751585,-0.0027655064552225407
2023-02-13,0.004242819843342074,0.0002804931863530148
2023-02-10,-0.018459538511537234,-0.011319022278556903
2023-02-09,-0.0009270909211309607,-0.002190453157606865
2023-02-08,0.0069596341220917535,0.008908456028727184
2023-02-07,0.01796998420221181,0.011204882694085655
2023-02-06,-0.018881344972518692,-0.012708914955571566
2023-02-03,0.018256112832004286,0.00617840126221392
2023-02-02,-0.02381877022653726,0.01046295047011094
2023-02-01,-0.03573796578703081,-0.014486431776646852
2023-01-31,-0.007838822801347829,-0.010344183395680159
2023-01-30,-0.008940328505093853,-0.01443116241861031
2023-01-27,0.02048951048951054,0.013139139076123369
2023-01-26,-0.013499623106969087,-0.0024886322293017926
2023-01-25,-0.01458738538482908,-0.010887999961037838
2023-01-24,0.004722966304807468,0.00018175808946595156
2023-01-23,-0.009962814845997247,0.0007120097229592352
2023-01-20,-0.022960810715045063,-0.011741836177301113
2023-01-19,-0.018858344817581738,-0.018567140436918792
2023-01-18,-0.0004435573297848915,0.007697143776742066
2023-01-17,0.005399008949042155,0.015808621733291135
2023-01-13,-0.008680300132411408,0.0020346224720075774
2023-01-12,-0.01001780943900263,-0.0039809470818954
2023-01-11,0.0005996551982610937,-0.0034042771759890122
2023-01-10,-0.020675706045396803,-0.012686411526340594
2023-01-09,-0.004436625105178491,-0.006929874876411303
2023-01-06,-0.004072224356511726,0.0007682222576701632
2023-01-05,-0.03548835056318476,-0.022330729721639027
2023-01-04,0.010718285074388125,0.011782745173765471
2023-01-03,-0.010208926875593593,-0.007482559777059156
2022-12-30,0.03885823938594398,0.004016617554103037
2022-12-29,-0.002462864619410399,0.0025472142979229067
2022-12-28,-0.0275441709744619,-0.017161666101444116
2022-12-27,0.03165661694700091,0.012166892132449848
2022-12-23,0.014073675305698781,0.004066088231213684
2022-12-22,0.0028060063703926595,-0.0058338687851317815
2022-12-21,0.0243515087347803,0.014663613708522124
2022-12-20,-0.023255813953488205,-0.014650175090283386
2022-12-19,0.0005291005291004775,-0.0010362634057514567
2022-12-16,0.016166805167333886,0.00908938881706911
2022-12-15,0.014794439075161767,0.011263197460312954
2022-12-14,0.049157509157509216,0.02555863912195983
2022-12-13,0.015781020878430214,0.006089583204372841
2022-12-12,-0.006736784216676908,-0.007236909794815337
2022-12-09,-0.016125683438300314,-0.014078268452636086
2022-12-08,0.0034468204839617975,0.007403994484716932
2022-12-07,-0.011987381703470086,-0.0074656271379959895
2022-12-06,0.01397757911167872,0.0018658457814074007
2022-12-05,0.026030368763557476,0.014609560897359855
2022-12-02,0.008047466412057606,0.01822024929225998
2022-12-01,0.0033827210608213245,0.0011960894088225565
2022-11-30,-0.0018879374283595248,0.0008683866591614104
2022-11-29,-0.046341957711274834,-0.030018852772276616
2022-11-28,0.021605156903024805,0.0015944034133039597
